OSHPD_ID,FACILITY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,HYPERLINK TO ATLAS,LONGITUDE,LATITUDE
206190576,OLIVE VISTA BEHAVIORAL HEALTH CENTER,2335 SOUTH TOWNE AVENUE,POMONA,91766,19,LOS ANGELES,Not Applicable,120,Open,06/02/1971,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190576,-117.74041,34.02888
206190577,OLYMPIA CONVALESCENT HOSPITAL,1100 SOUTH ALVARADO STREET,LOS ANGELES,90006,19,LOS ANGELES,Not Applicable,135,Open,10/29/1971,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190577,-118.28068,34.0502
206190584,PACIFIC CONVALESCENT CENTER,1323 17TH STREET,SANTA MONICA,90404,19,LOS ANGELES,Not Applicable,49,Open,10/28/1956,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190584,-118.484031,34.45275
206190593,PACIFIC CARE NURSING CENTER,3355 PACIFIC PLACE,LONG BEACH,90806,19,LOS ANGELES,Not Applicable,99,Open,11/07/1968,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190593,-118.195775,33.818375
206190594,PALMCREST CARE & REHABILITATION CENTER,3501 CEDAR AVENUE,LONG BEACH,90807,19,LOS ANGELES,Not Applicable,99,Open,03/13/1972,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190594,-118.195446,33.820517
206190596,PANORAMA GARDENS,9541 VAN NUYS BOULEVARD,PANORAMA CITY,91402,19,LOS ANGELES,Not Applicable,149,Open,05/25/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190596,-118.45034,34.2438
206190597,COUNTRY VILLA EAST NURSING CENTER,2415 SOUTH WESTERN AVENUE,LOS ANGELES,90018,19,LOS ANGELES,Not Applicable,99,Open,09/02/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190597,-118.30909,34.03457
206190598,PARAMOUNT CONVALESCENT HOSPITAL,8558 ROSECRANS AVENUE,PARAMOUNT,90723,19,LOS ANGELES,Not Applicable,59,Open,01/06/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190598,-118.14952,33.90365
206190601,LAWNDALE CARE CENTER,15100 SOUTH PRAIRIE AVENUE,LAWNDALE,90260,19,LOS ANGELES,Not Applicable,59,Open,10/26/2003,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190601,-118.34372,33.89464
206190602,PASADENA PARK HEALTHCARE & WELLNESS CENTER,2585 EAST WASHINGTON BOULEVARD,PASADENA,91107,19,LOS ANGELES,Not Applicable,99,Open,10/07/1966,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190602,-118.09652,34.16925
206190604,HIGHLAND PARK SKILLED NURSING & WELLNESS CENTER,5125 MONTE VISTA STREET,LOS ANGELES,90042,19,LOS ANGELES,Not Applicable,59,Open,01/02/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190604,-118.20279,34.10775
206190612,LEGACY CARE OF PASADENA,1570 NORTH FAIR OAKS AVENUE,PASADENA,91103,19,LOS ANGELES,Not Applicable,54,Open,11/14/1968,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190612,-118.15059,34.17276
206190613,THE REHABILITATION CENTER OF SANTA MONICA,1338 - 20TH STREET,SANTA MONICA,90404,19,LOS ANGELES,Not Applicable,144,Open,02/02/2004,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190613,-118.4810043,34.0294658
206190614,PALOS VERDES HEALTH CARE CENTER,26303 SOUTH WESTERN AVENUE,LOMITA,90717,19,LOS ANGELES,Not Applicable,48,Open,09/21/1999,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190614,-118.31012,33.78368
206190615,BROOKFIELD HEALTHCARE CENTER,9300 TELEGRAPH ROAD,DOWNEY,90240,19,LOS ANGELES,Not Applicable,70,Open,10/14/1968,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190615,-118.1041,33.956581
206190617,PILGRIM PLACE HEALTH SERVICES CENTER,721 HARRISON AVENUE,CLAREMONT,91711,19,LOS ANGELES,Not Applicable,62,Open,08/23/1951,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190617,-117.72647,34.09863
206190618,"ARTESIA CHRISTIAN HOME, INC",11614 183RD STREET,ARTESIA,90701,19,LOS ANGELES,Not Applicable,66,Open,01/01/1959,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190618,-118.08625,33.86559
206190623,PLAYA DEL REY CENTER,7716 MANCHESTER AVENUE,PLAYA DEL REY,90293,19,LOS ANGELES,Not Applicable,99,Open,01/21/1966,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190623,-118.431121,33.959563
206190626,POMONA VISTA CARE CENTER,651 NORTH MAIN STREET,POMONA,91768,19,LOS ANGELES,Not Applicable,59,Open,09/14/1959,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190626,-117.752365,34.06416
206190627,COUNTRY OAKS CARE CENTER,215 WEST PEARL STREET,POMONA,91768,19,LOS ANGELES,Not Applicable,81,Open,06/18/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190627,-117.752525,34.064737
206190634,NORWALK SKILLED NURSING & WELLNESS CENTRE,11510 IMPERIAL HIGHWAY,NORWALK,90650,19,LOS ANGELES,Not Applicable,99,Open,02/25/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190634,-118.08762,33.916863
206190637,WINDSOR CARE CENTER OF CHEVIOT HILLS,3533 MOTOR AVENUE,LOS ANGELES,90034,19,LOS ANGELES,Not Applicable,99,Open,03/19/1971,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190637,-118.40823,34.02585
206190639,ROYAL PALMS CONVALESCENT HOSPITAL,630 WEST BROADWAY,GLENDALE,91204,19,LOS ANGELES,Not Applicable,140,Open,03/21/1968,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190639,-118.268584,34.146663
206190643,NORTHRIDGE CARE CENTER,7836 RESEDA BOULEVARD,RESEDA,91335,19,LOS ANGELES,Not Applicable,97,Open,08/13/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190643,-118.53594,34.21278
206190644,THE CENTER AT PARKWEST,6740 WILBUR AVENUE,RESEDA,91335,19,LOS ANGELES,Not Applicable,99,Open,11/13/1968,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190644,-118.54466,34.1928
206190645,SUNRISE CONVALESCENT HOSPITAL,1640 NORTH FAIR OAKS AVENUE,PASADENA,91103,19,LOS ANGELES,Not Applicable,99,Open,01/19/1971,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190645,-118.1506,34.17429
206190649,RINALDI CONVALESCENT HOSPITAL,16553 RINALDI STREET,GRANADA HILLS,91344,19,LOS ANGELES,Not Applicable,99,Open,03/28/1968,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190649,-118.49231,34.27931
206190650,RIO HONDO SUBACUTE & NURSING CENTER,273 EAST BEVERLY BOULEVARD,MONTEBELLO,90640,19,LOS ANGELES,Not Applicable,200,Open,02/18/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190650,-118.09267,34.0142
206190652,"GLENRIDGE CENTER, NO. 140",611 SOUTH CENTRAL AVENUE,GLENDALE,91204,19,LOS ANGELES,Not Applicable,116,Open,06/09/1965,Long Term Care Facility,ICF/Dev. Disabled,http://gis.oshpd.ca.gov/atlas/places/facility/206190652,-118.25797,34.13824
206190653,SHERMAN VILLAGE HEALTHCARE CENTER,12750 RIVERSIDE DRIVE,VALLEY VILLAGE,91607,19,LOS ANGELES,Not Applicable,108,Open,12/02/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190653,-118.41103,34.15759
206190656,RIVIERA HEALTHCARE CENTER,8203 TELEGRAPH ROAD,PICO RIVERA,90660,19,LOS ANGELES,Not Applicable,154,Open,06/29/1966,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190656,-118.11531,33.96703
206190662,"ROWLAND, THE",330 WEST ROWLAND AVENUE,COVINA,91723,19,LOS ANGELES,Not Applicable,126,Open,11/06/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190662,-117.89492,34.078863
206190663,ROYAL CARE SKILLED NURSING CENTER,2725 PACIFIC AVENUE,LONG BEACH,90806,19,LOS ANGELES,Not Applicable,98,Open,06/05/1974,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190663,-118.19391,33.80666
206190665,ROYAL OAKS CONVALESCENT HOSPITAL,250 NORTH VERDUGO ROAD,GLENDALE,91206,19,LOS ANGELES,Not Applicable,136,Open,12/05/1966,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190665,-118.23579,34.14932
206190666,ROYALWOOD CARE CENTER,22520 MAPLE AVENUE,TORRANCE,90505,19,LOS ANGELES,Not Applicable,110,Open,06/21/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190666,-118.3398,33.82377
206190667,FLOWER VILLA,1480 SO. LA CIENEGA BOULEVARD,LOS ANGELES,90035,19,LOS ANGELES,Not Applicable,41,Open,03/07/1955,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190667,-118.37606,34.0511
206190674,ARBOR GLEN CARE CENTER,1033 EAST ARROW HIGHWAY,GLENDORA,91740,19,LOS ANGELES,Not Applicable,98,Open,08/03/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190674,-117.842686,34.106937
206190677,SAN GABRIEL CONVALESCENT CENTER,8035 EAST HILL DRIVE,ROSEMEAD,91770,19,LOS ANGELES,Not Applicable,151,Open,08/06/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190677,-118.09305,34.045849
206190679,SAN MARINO MANOR,6812 NORTH OAK AVENUE,SAN GABRIEL,91775,19,LOS ANGELES,Not Applicable,59,Open,12/07/1960,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190679,-118.068033,34.122661
206190682,SANTA ANITA CONVALESCENT HOSPITAL,5522 GRACEWOOD AVENUE,TEMPLE CITY,91780,19,LOS ANGELES,Not Applicable,391,Open,01/01/1946,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190682,-118.04547,34.10191
206190683,SANTA FE CONVALESCENT HOSPITAL - LONG BEACH,3294 SANTA FE AVENUE,LONG BEACH,90810,19,LOS ANGELES,Not Applicable,90,Open,01/14/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190683,-118.21526,33.81702
206190686,SANTA MONICA HEALTH CARE CENTER,1320 20TH STREET,SANTA MONICA,90404,19,LOS ANGELES,Not Applicable,59,Open,03/21/1962,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190686,-118.48132,34.02967
206190688,SANTA MONICA CONVALESCENT CENTER I,2828 WEST PICO BOULEVARD,SANTA MONICA,90405,19,LOS ANGELES,Not Applicable,41,Open,03/01/1962,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190688,-118.46008,34.02431
206190689,SANTA MONICA CONVALESCENT CENTER II,2250 - 29TH STREET,SANTA MONICA,90405,19,LOS ANGELES,Not Applicable,44,Open,01/22/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190689,-118.45893,34.02404
206190690,BRENTWOOD HEALTH CARE CENTER,1321 FRANKLIN STREET,SANTA MONICA,90404,19,LOS ANGELES,Not Applicable,59,Open,02/02/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190690,-118.46978,34.03898
206190693,SEACREST CONVALESCENT HOSPITAL,1416 WEST 6TH STREET,SAN PEDRO,90732,19,LOS ANGELES,Not Applicable,80,Open,06/18/1962,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190693,-118.3069,33.7389
206190694,HARBOR VIEW BEHAVIORAL HEALTH CENTER,490 WEST 14TH STREET,LONG BEACH,90813,19,LOS ANGELES,Not Applicable,39,Open,04/15/1971,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190694,-118.197818,33.783563
206190697,SERRANO NORTH CONVALESCENT HOSPITAL,5401 FOUNTAIN AVENUE,LOS ANGELES,90029,19,LOS ANGELES,Not Applicable,99,Open,04/04/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190697,-118.307211,34.095123
206190698,SHADOW HILL CONVALESCENT HOSPITAL,10158 SUNLAND BOULEVARD,SUNLAND,91040,19,LOS ANGELES,Not Applicable,67,Open,09/21/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190698,-118.34121,34.25884
206190699,SHARON CARE CENTER,8167 WEST 3RD STREET,LOS ANGELES,90048,19,LOS ANGELES,Not Applicable,86,Open,05/11/1967,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190699,-118.36778,34.07248
206190700,CASA BONITA CONVALESCENT HOSPITAL,535 EAST BONITA AVENUE,SAN DIMAS,91773,19,LOS ANGELES,Not Applicable,106,Open,04/16/1956,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190700,-117.79679,34.10684
206190703,SHEA REHABILITATION HEALTHCARE CENTER,7716 SOUTH PICKERING AVENUE,WHITTIER,90602,19,LOS ANGELES,Not Applicable,105,Open,04/16/1959,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190703,-118.041934,33.971151
206190704,BROADWAY MANOR CARE CENTER,605 WEST BROADWAY,GLENDALE,91204,19,LOS ANGELES,Not Applicable,78,Open,02/01/1962,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190704,-118.26611,34.14688
206190706,COUNTRY VILLA SHERATON NURSING AND REHAB. CENTER,9655 SEPULVEDA BOULEVARD,NORTH HILLS,91343,19,LOS ANGELES,Not Applicable,138,Open,03/20/1968,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190706,-118.467621,34.245987
206190709,SHERMAN OAKS HEALTH & REHABILITATION CENTER,14401 HUSTON STREET,SHERMAN OAKS,91423,19,LOS ANGELES,Not Applicable,120,Open,11/30/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190709,-118.4465497,34.1594639
206190711,GRAND VALLEY HEALTH CARE CENTER,13524 SHERMAN WAY,VAN NUYS,91405,19,LOS ANGELES,Not Applicable,99,Open,03/06/1958,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190711,-118.4275,34.20108
206190713,BRIGHTON CONVALESCENT CENTER,1836 NORTH FAIR OAKS AVENUE,PASADENA,91103,19,LOS ANGELES,Not Applicable,99,Open,06/21/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190713,-118.15062,34.17729
206190725,SOLHEIM LUTHERAN HOME,2236 MERTON AVENUE,LOS ANGELES,90041,19,LOS ANGELES,Not Applicable,76,Open,06/25/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190725,-118.21594,34.13796
206190726,SOCAL POST-ACUTE CARE,7931 SORENSON AVENUE,WHITTIER,90606,19,LOS ANGELES,Not Applicable,59,Open,05/04/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190726,-118.059815,33.970469
206190732,SUNNYSIDE NURSING CENTER,22617 SOUTH VERMONT AVENUE,TORRANCE,90502,19,LOS ANGELES,Not Applicable,299,Open,04/05/1963,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190732,-118.29036,33.82046
206190738,SOUTH PASADENA CONVALESCENT HOSPITAL,904 MISSION STREET,SOUTH PASADENA,91030,19,LOS ANGELES,Not Applicable,156,Open,05/23/1968,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190738,-118.158294,34.115937
206190741,SOUTHLAND CARE CENTER,11701 STUDEBAKER ROAD,NORWALK,90650,19,LOS ANGELES,Not Applicable,120,Open,06/22/1967,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190741,-118.09943,33.92587
206190744,WINDSOR GARDENS CONVALESCENT CENTER OF HAWTHORNE,13922 CERISE AVENUE,HAWTHORNE,90250,19,LOS ANGELES,Not Applicable,99,Open,02/22/1971,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190744,-118.33283,33.90497
206190745,CASITAS CARE CENTER,10626 BALBOA BOULEVARD,GRANADA HILLS,91344,19,LOS ANGELES,Not Applicable,99,Open,12/18/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190745,-118.50217,34.263
206190747,SPARR CONVALESCENT HOSPITAL,2367 WEST PICO BOULEVARD,LOS ANGELES,90006,19,LOS ANGELES,Not Applicable,59,Suspense,02/23/2000,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190747,-118.28823,34.04735
206190751,COURTYARD CARE CENTER-SIGNAL HILL,1880 DAWSON AVENUE,SIGNAL HILL,90755,19,LOS ANGELES,Not Applicable,59,Open,01/21/1955,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190751,-118.165235,33.791345
206190752,PROVIDENCE ST. ELIZABETH CARE CENTER,10425 MAGNOLIA BOULEVARD,NORTH HOLLYWOOD,91601,19,LOS ANGELES,Not Applicable,52,Open,03/04/1959,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190752,-118.35772,34.165
206190753,ST. ERNE HEALTHCARE CENTER,527 WEST REGENT STREET,INGLEWOOD,90301,19,LOS ANGELES,Not Applicable,276,Suspense,09/01/2006,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190753,-118.364674,33.964437
206190755,ST. JOHN OF GOD RETIREMENT AND CARE CENTER,2468 S. ST. ANDREWS PLACE,LOS ANGELES,90018,19,LOS ANGELES,Not Applicable,156,Open,01/01/1946,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190755,-118.31118,34.03401
206190761,PICO RIVERA HEALTHCARE CENTER,9140 VERNER STREET,PICO RIVERA,90660,19,LOS ANGELES,Not Applicable,99,Open,03/06/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190761,-118.082911,33.998703
206190764,GREENFIELD CARE CENTER OF SOUTH GATE,8455 STATE STREET,SOUTH GATE,90280,19,LOS ANGELES,Not Applicable,99,Open,08/06/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190764,-118.21155,33.96004
206190765,CLARA BALDWIN STOCKER HOME,527 SOUTH VALINDA AVENUE,WEST COVINA,91790,19,LOS ANGELES,Not Applicable,48,Open,11/06/1963,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190765,-117.925565,34.065515
206190767,STUDIO CITY REHABILITATION CENTER,11429 VENTURA BOULEVARD,STUDIO CITY,91604,19,LOS ANGELES,Not Applicable,181,Open,10/17/1958,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190767,-118.37981,34.13978
206190770,"PANORAMA MEADOWS NURSING CENTER, LP",14857 ROSCOE BOULEVARD,PANORAMA CITY,91402,19,LOS ANGELES,Not Applicable,98,Open,11/20/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190770,-118.45651,34.22156
206190773,SUNRAY HEALTHCARE CENTER,3210 WEST PICO BOULEVARD,LOS ANGELES,90019,19,LOS ANGELES,Not Applicable,99,Open,11/28/1967,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190773,-118.31302,34.04709
206190774,COUNTRY VILLA NORTH CONVALESCENT CENTER,3233 WEST PICO BOULEVARD,LOS ANGELES,90019,19,LOS ANGELES,Not Applicable,99,Open,10/09/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190774,-118.313224,34.047337
206190776,SUNSET MANOR CONVALESCENT HOSPITAL,2720 NEVADA AVENUE,EL MONTE,91733,19,LOS ANGELES,Not Applicable,81,Open,09/12/1962,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190776,-118.036538,34.060322
206190777,LA PAZ GEROPYCHIATRIC CENTER,8835 VANS AVENUE,PARAMOUNT,90723,19,LOS ANGELES,Not Applicable,173,Open,11/05/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190777,-118.14397,33.892
206190779,SYCAMORE PARK CARE CENTER,4585 NORTH FIGUEROA STREET,LOS ANGELES,90065,19,LOS ANGELES,Not Applicable,90,Open,09/13/1963,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190779,-118.20511,34.09841
206190781,TARZANA HEALTH AND REHABILITATION CENTER,5650 RESEDA BOULEVARD,TARZANA,91356,19,LOS ANGELES,Not Applicable,180,Open,10/16/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190781,-118.53587,34.17407
206190783,TEMPLE CITY HEALTHCARE,5101 TYLER AVENUE,TEMPLE CITY,91780,19,LOS ANGELES,Not Applicable,59,Open,06/11/1957,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190783,-118.0256,34.09822
206190786,TOPANGA TERRACE,22125 ROSCOE BOULEVARD,CANOGA PARK,91304,19,LOS ANGELES,Not Applicable,112,Open,08/01/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190786,-118.60877,34.2197
